47,35,4,31,20,7,17,18,45,23
17,38,48,20,36,35,3,16,33,8
8,16,22,15,29,28,34,47,5,31
29,23,46,6,35,40,48,38,7,33
30,26,42,45,36,2,34,27,48,37
49,7,38,9,34,43,19,36,30,39
29,23,48,3,9,27,14,8,45,34
40,6,23,8,35,22,42,28,5,37
6,20,4,3,5,17,35,1,22,41
17,13,9,1,0,12,37,26,25,41
2,38,49,8,37,35,21,0,10,4
39,31,3,1,38,29,33,5,8,43
34,8,31,47,18,2,37,49,21,22
47,31,36,40,3,35,13,27,41,17
6,2,25,16,38,5,21,33,36,27
1,23,24,32,34,9,17,16,37,13
6,2,35,24,23,5,28,42,38,14
26,28,8,16,13,7,49,40,39,10
15,14,35,18,21,12,41,27,39,3
13,44,39,43,33,25,45,8,3,49
37,19,23,5,8,16,12,11,24,34
17,1,9,18,12,31,19,42,49,39
32,4,27,12,38,20,39,8,47,29
44,49,36,48,43,22,4,30,25,11
22,14,38,18,2,34,17,9,48,32
15,20,41,8,28,29,47,13,32,10
3,23,30,48,16,39,34,10,25,1
26,2,34,27,4,29,21,38,43,48
6,4,48,25,3,45,32,19,20,0
49,20,10,3,24,34,4,16,22,44
18,10,1,16,35,32,8,31,26,42
44,24,39,18,46,2,15,12,4,11
45,15,41,28,17,21,23,6,14,12
30,25,44,10,43,19,21,22,46,36
12,22,28,18,35,39,42,4,40,38
48,37,29,8,7,44,10,46,49,21
28,40,45,24,37,35,47,49,14,23
20,18,43,27,11,0,26,40,19,12
23,19,15,28,43,7,8,36,44,29
