12,1,43,23,42,18,8,5,34,9
47,23,16,18,5,22,41,31,24,21
3,24,26,11,15,18,16,5,46,27
7,13,20,17,23,4,36,5,39,31
30,14,2,36,31,11,37,22,48,18
39,30,13,33,40,42,23,36,35,44
29,19,32,3,9,37,26,41,23,34
40,29,9,23,36,2,34,15,30,19
33,24,3,11,5,25,19,8,14,16
16,30,21,34,7,43,3,42,10,36
39,23,40,46,9,17,13,10,12,25
31,15,16,27,17,3,43,42,19,23
11,43,27,24,13,23,44,26,18,10
47,2,4,12,28,22,0,9,46,40
12,13,34,43,11,32,8,10,44,23
40,8,22,44,20,18,37,6,12,39
30,24,1,36,10,42,41,40,46,48
43,5,2,15,16,41,45,48,20,21
39,25,6,19,49,0,5,16,45,48
12,42,40,4,31,49,35,19,36,38
2,21,36,16,19,34,8,33,32,25
46,1,40,34,33,49,48,43,14,44
19,42,22,7,35,38,17,6,12,44
28,11,2,17,7,16,43,40,10,42
29,6,2,7,35,20,19,47,9,5
0,7,33,18,28,44,49,23,8,2
33,38,0,13,35,23,48,43,5,4
28,25,26,17,29,12,4,16,31,20
39,49,7,13,41,28,0,25,32,12
31,38,12,37,21,0,9,24,44,26
5,29,21,28,48,2,49,33,45,36
6,42,46,17,39,4,22,47,49,31
24,16,37,2,20,32,3,46,28,26
9,4,19,44,0,27,28,29,12,35
11,8,22,28,12,45,3,39,44,0
42,12,21,19,47,28,25,26,5,43
36,1,41,43,38,39,27,13,23,10
13,12,30,33,7,9,41,14,34,10
43,42,7,35,1,44,23,33,3,13
27,47,31,46,39,14,1,42,43,28
10,34,14,36,47,25,26,46,19,48
45,36,39,2,43,12,25,10,30,38
23,19,10,14,21,31,46,47,35,18
8,26,24,40,4,9,43,39,46,22
20,18,34,45,4,25,48,37,27,14
8,43,37,30,9,17,49,5,23,36
7,3,5,11,36,31,12,49,8,4
45,11,16,28,34,41,4,46,43,2
12,43,1,38,4,41,48,22,36,9
31,29,43,39,44,49,46,4,36,12
3,46,34,14,32,11,23,35,26,40
3,19,18,21,22,41,26,49,36,27
41,12,9,18,36,14,16,21,6,11
16,10,17,38,37,45,24,13,7,27
15,29,3,20,32,0,5,19,36,40
12,26,34,29,48,9,1,41,16,4
36,46,37,41,43,16,49,48,5,1
30,6,7,15,37,16,43,34,19,0
28,23,14,7,9,8,10,3,41,42
38,9,37,36,32,27,28,16,39,33
36,34,9,33,7,26,16,39,1,32
7,23,28,32,17,31,16,27,3,40
25,39,37,31,43,14,48,33,21,2
19,2,6,18,14,35,30,31,26,17
17,3,35,29,43,34,22,0,19,46
29,16,45,44,40,13,17,38,12,21
34,25,6,18,49,10,12,36,33,28
36,42,40,21,15,4,46,49,43,35
34,37,41,1,22,26,47,7,43,35
49,14,7,3,13,10,34,6,24,44
1,8,16,31,14,37,34,43,20,7
30,32,24,20,31,36,38,21,28,37
