20,27,28,21,16,0,4,6,42,47
4,31,24,17,44,12,46,7,49,25
47,38,35,19,43,12,32,9,46,10
21,33,23,34,49,31,18,36,37,30
46,19,36,45,48,31,37,38,27,32
47,14,26,15,41,29,23,24,1,39
40,6,13,49,35,30,20,17,29,45
49,18,28,40,23,34,24,3,16,15
1,40,38,8,9,10,24,39,17,42
27,2,36,14,31,13,21,38,40,15
44,28,3,4,6,35,7,42,26,13
48,17,42,19,4,2,36,23,5,47
43,39,33,41,12,15,1,7,19,48
37,44,48,30,35,49,38,22,31,4
12,41,0,18,35,20,49,7,16,13
44,46,9,26,35,17,12,39,24,30
36,6,3,5,8,35,20,47,16,1
44,45,14,22,49,2,33,40,26,38
33,13,23,45,8,38,16,21,14,49
4,0,35,30,49,7,22,16,33,5
15,23,18,29,49,10,6,25,9,28
19,9,47,10,12,48,29,32,5,2
42,35,16,32,6,2,37,5,28,49
26,30,9,37,3,27,14,38,31,0
49,42,10,33,6,24,4,16,37,18
13,45,1,46,4,8,23,35,21,44
30,31,39,15,5,32,49,16,42,6
38,11,1,7,41,32,43,28,10,23
29,22,30,10,17,6,45,8,24,15
5,44,38,32,18,2,43,41,31,19
32,5,8,22,11,44,19,13,21,7
6,24,33,12,20,43,1,48,38,42
44,0,37,10,36,33,45,19,4,26
39,1,13,28,33,8,45,35,2,31
36,31,47,24,0,6,13,28,29,22
32,11,4,43,48,40,12,1,7,3
12,4,36,1,34,38,26,23,43,0
7,18,4,19,25,11,45,1,3,33
45,37,13,46,42,30,47,18,48,25
40,9,24,13,49,39,35,21,10,15
40,17,1,2,27,23,16,15,42,18
18,10,32,46,41,7,29,15,12,0
44,4,6,45,38,15,39,2,46,48
36,6,22,0,33,27,9,25,28,38
2,26,45,43,33,44,14,42,24,1
26,1,38,23,45,25,41,17,36,16
41,15,43,33,20,4,42,22,6,35
4,35,31,16,44,19,12,26,15,30
29,10,5,6,1,25,27,13,17,42
35,28,46,39,4,19,31,26,42,25
37,41,7,38,30,43,2,48,40,49
35,48,5,27,12,15,6,37,32,45
11,23,17,3,29,35,47,14,33,0
32,1,5,11,23,46,47,21,24,13
39,24,2,0,49,23,28,1,30,31
3,32,45,23,22,12,24,1,40,13
4,17,14,7,6,9,5,29,11,38
18,6,9,41,30,35,34,37,48,44
39,25,41,5,26,28,35,47,14,7
30,12,6,39,47,5,4,42,44,24
32,0,15,14,48,30,26,35,37,16
34,46,25,12,20,42,49,1,18,24
23,32,16,27,3,10,35,7,17,43
6,26,7,20,21,11,30,24,40,37
10,48,34,49,40,28,17,24,23,35
25,14,43,48,0,31,8,32,45,40
32,25,15,33,17,29,37,7,3,18
28,24,47,32,33,22,3,5,35,39
1,32,4,41,39,3,13,7,19,29
24,15,19,10,33,28,26,39,21,32
1,31,8,13,43,18,10,11,48,3
5,49,22,38,18,2,9,43,14,8
5,18,42,27,31,11,49,41,13,7
11,15,4,21,29,42,33,49,24,45
45,28,37,11,35,30,34,1,49,25
4,3,49,29,28,14,38,48,9,44
49,47,11,24,30,38,31,16,41,43
27,29,41,26,37,1,45,4,48,16
29,34,15,22,10,13,14,30,46,16
4,44,19,26,0,21,6,24,16,3
13,36,48,32,21,29,0,10,49,7
5,21,20,46,6,44,40,33,30,19
10,38,35,16,45,13,44,1,32,22
19,7,33,25,32,48,41,16,18,12
0,14,42,4,8,32,39,16,36,5
18,7,47,24,37,16,49,23,28,36
25,44,46,28,47,49,3,11,45,10
13,29,43,24,40,36,27,46,6,14
46,41,11,4,42,24,47,25,2,19
47,49,45,35,12,24,16,48,42,23
48,15,27,13,37,49,2,24,36,20
10,34,31,24,22,20,46,13,33,44
5,19,44,27,0,6,12,31,33,10
10,14,28,6,24,17,33,8,41,23
36,20,17,13,27,34,31,0,5,43
44,37,30,33,16,22,47,15,7,4
28,18,5,46,37,47,42,44,0,48
15,1,35,45,43,28,26,14,25,30
49,16,47,24,5,43,30,12,0,37
29,17,24,34,40,12,42,37,18,14
40,28,34,29,49,17,27,26,47,33
16,35,36,13,41,11,43,30,0,21
21,9,24,10,44,25,27,7,5,32
48,41,19,14,18,30,17,31,32,1
7,11,16,2,18,40,32,30,14,49
1,0,18,36,13,41,4,9,34,39
23,11,15,8,39,13,48,44,34,31
21,22,10,24,23,29,17,15,3,26
37,31,42,28,0,35,7,33,40,34
0,6,39,40,46,43,36,14,18,9
23,19,28,12,38,22,8,0,25,36
5,25,29,32,8,20,40,45,33,30
40,43,18,31,7,23,12,37,48,38
34,28,48,49,16,25,5,11,0,23
13,21,22,40,0,24,46,6,3,8
2,20,16,37,29,41,44,17,35,43
11,7,48,9,35,2,3,15,24,36
10,41,15,46,36,7,20,6,49,3
18,20,37,21,27,14,19,40,2,45
25,10,22,30,24,16,11,35,7,39
28,38,6,14,20,15,37,5,2,25
39,34,20,16,7,12,45,38,44,48
23,48,24,21,45,37,32,27,29,30
45,33,32,24,0,34,15,2,7,41
21,32,43,7,38,37,30,10,25,36
16,39,32,48,45,23,6,0,26,9
18,49,42,45,13,40,21,17,3,5
29,37,23,47,41,16,42,8,0,30
20,24,30,2,45,3,29,34,7,19
48,37,14,24,30,23,12,6,9,34
37,4,46,33,23,11,31,8,38,3
48,20,38,44,29,39,24,11,18,22
42,25,0,23,4,13,28,39,49,34
15,43,30,29,31,38,45,25,21,46
27,20,40,25,5,0,35,39,42,19
21,47,0,39,20,44,8,41,7,45
14,4,49,31,34,42,26,45,33,40
29,42,46,49,31,12,4,24,25,41
12,25,43,7,4,2,1,0,17,46
6,17,26,22,36,25,40,42,0,31
40,26,45,1,9,44,2,29,10,15
2,31,28,26,11,19,32,10,38,13
9,31,45,38,10,44,28,29,4,6
30,4,1,35,34,19,10,16,17,36
18,15,6,40,4,44,2,49,38,13
22,24,42,1,21,13,25,28,35,48
46,21,20,2,48,3,41,42,5,44
41,30,13,31,37,10,2,8,25,6
37,6,39,10,0,34,2,27,20,24
28,0,26,46,21,5,6,14,23,22
27,2,40,35,0,21,12,30,6,24
21,13,11,18,10,9,15,3,42,49
22,39,9,14,37,13,6,29,1,42
48,12,8,33,40,24,7,14,38,5
15,40,12,38,1,34,21,47,24,43
43,45,34,23,0,14,40,4,33,39
39,1,20,44,29,31,38,28,43,25
5,37,28,21,18,9,34,27,14,4
5,28,17,0,19,33,30,29,27,14
8,7,19,47,20,42,31,40,49,18
17,10,47,42,43,2,21,36,5,25
30,2,14,0,4,10,24,31,28,22
2,37,41,9,47,27,48,4,21,43
39,8,46,28,19,27,31,9,37,18
0,6,48,40,2,15,8,5,44,43
15,11,49,29,34,30,26,32,28,5
12,29,10,43,49,16,11,27,23,14
17,3,22,19,38,4,31,2,26,40
38,43,13,26,40,46,14,8,3,21
11,23,24,45,27,0,8,26,36,25
19,34,46,5,38,11,37,14,9,25
5,7,30,26,15,34,9,4,17,21
45,9,27,11,8,41,24,6,5,16
15,2,10,9,7,41,18,36,37,3
17,1,9,19,49,22,6,45,14,8
2,12,48,7,21,39,17,36,37,49
1,13,9,39,38,3,48,11,45,7
16,12,25,49,26,2,13,17,34,15
27,23,37,10,20,24,16,42,3,13
0,31,11,40,23,10,9,42,30,29
19,13,0,44,48,31,16,34,23,30
19,17,35,6,47,43,30,36,42,14
0,29,42,7,47,15,18,11,41,24
42,34,10,0,26,24,23,3,29,17
13,23,18,4,42,20,14,19,41,33
4,15,41,34,20,8,11,13,10,40
13,5,42,36,41,2,3,28,4,21
16,14,26,0,28,12,9,42,21,27
48,40,20,8,38,19,36,18,15,1
12,46,29,9,36,21,10,5,49,24
34,4,18,16,37,42,13,40,36,43
19,15,11,13,5,23,6,10,49,41
0,48,2,8,17,49,38,13,3,27
18,6,5,8,48,2,7,36,12,4
28,10,6,19,48,31,21,46,4,1
32,18,44,39,0,33,36,13,49,29
12,2,4,47,27,35,14,17,7,46
28,17,2,11,24,22,30,31,6,12
5,18,37,4,36,30,11,0,35,15
8,12,27,1,21,23,47,31,42,24
48,24,17,19,47,44,27,0,13,5
5,3,24,46,32,40,7,27,49,16
29,49,30,38,10,48,39,44,2,46
35,26,24,40,38,28,4,47,14,11
41,33,20,48,46,10,21,34,49,19
4,20,12,27,29,22,0,34,45,33
6,49,35,38,34,44,45,14,40,7
17,35,28,31,43,0,27,19,21,38
26,0,7,17,33,25,5,34,36,21
46,25,49,9,14,40,29,33,8,11
19,46,6,21,47,26,11,13,14,30
29,13,40,27,39,24,4,48,7,45
16,17,49,21,8,4,33,28,12,10
23,35,48,5,25,42,12,16,45,40
5,7,44,3,43,4,15,16,17,37
25,29,13,9,43,10,15,4,20,47
42,3,45,35,26,24,28,27,25,12
47,14,25,4,31,17,15,3,49,39
24,16,38,2,10,9,4,27,18,23
39,11,33,37,7,17,32,25,10,46
25,21,1,18,40,7,17,16,9,42
9,43,12,18,30,21,47,40,41,35
4,32,29,5,12,28,10,15,23,16
14,41,15,29,13,27,44,39,40,23
17,5,26,34,40,31,48,3,27,35
12,48,44,9,46,43,24,1,18,28
28,8,25,19,34,31,44,26,1,35
46,35,47,7,11,16,17,6,4,10
15,29,26,39,11,19,32,16,27,2
19,37,2,6,14,47,46,28,4,11
32,20,49,8,1,28,0,37,48,14
16,22,14,47,36,27,46,25,19,3
41,48,13,10,9,16,28,36,18,7
14,49,46,12,1,13,42,27,17,34
26,43,31,39,17,13,47,40,3,41
46,20,6,3,41,44,32,25,33,13
48,33,38,46,19,26,22,36,21,25
9,22,27,17,12,19,2,24,35,0
24,35,21,26,3,16,27,22,6,39
26,5,11,25,47,17,37,32,10,14
29,20,18,26,3,33,7,13,14,16
16,15,30,12,48,28,36,2,37,42
33,16,5,23,17,22,1,7,15,0
10,29,41,20,12,48,2,37,22,7
45,29,12,46,40,8,23,34,0,11
36,6,9,19,17,12,5,10,39,1
0,49,40,30,39,12,24,4,7,13
16,49,38,37,45,11,3,48,23,20
13,22,48,32,16,11,40,14,23,5
17,40,28,25,35,1,49,2,21,46
6,44,23,2,4,32,38,43,24,19
12,44,38,35,1,18,41,23,15,34
27,31,10,1,6,29,12,44,46,49
31,30,25,39,0,33,22,44,36,29
18,26,22,27,44,15,7,40,42,19
13,40,7,18,27,24,10,0,1,30
17,12,36,31,29,27,43,39,0,37
42,45,18,5,44,0,3,24,20,36
10,47,48,19,3,28,46,4,11,14
40,44,2,17,20,18,23,22,14,29
23,18,24,32,22,8,31,19,27,34
41,7,34,12,1,15,31,19,16,44
6,23,34,21,35,24,30,8,27,32
15,47,8,1,41,9,20,24,28,37
33,7,15,9,6,30,28,34,8,2
28,11,32,13,14,26,20,33,8,18
41,1,46,47,11,39,24,15,31,19
23,35,41,15,0,3,28,24,42,48
48,33,42,38,22,25,47,10,7,21
15,24,37,2,16,33,38,42,4,27
44,20,31,28,49,27,14,8,18,41
28,47,9,19,43,10,48,23,34,18
25,47,34,16,48,38,33,28,15,20
37,3,5,8,34,22,39,44,13,30
30,3,44,47,0,42,38,19,40,6
45,38,43,44,29,35,46,8,0,31
4,15,41,48,33,3,35,42,31,23
8,33,29,18,48,10,3,42,38,4
43,16,38,18,25,22,6,15,3,28
1,7,20,33,41,25,45,48,4,11
11,30,37,28,1,18,32,5,38,34
8,25,17,35,45,10,2,44,41,47
38,40,26,32,29,20,33,10,30,15
45,46,4,29,27,25,16,36,28,39
8,3,7,36,42,49,18,15,32,5
2,44,22,34,6,33,19,27,47,7
36,28,31,0,37,14,38,40,15,6
12,2,19,9,23,44,11,34,30,38
1,10,32,41,49,34,46,9,29,6
6,20,14,26,35,31,25,23,11,49
24,12,35,5,16,29,11,44,36,17
25,35,5,26,15,8,32,2,17,48
34,36,37,5,15,33,46,1,20,45
2,28,31,14,32,42,25,10,8,43
36,24,20,39,34,18,16,9,43,15
35,41,24,8,28,2,4,17,0,20
30,10,29,8,15,31,4,43,2,21
21,31,46,36,41,20,35,32,16,4
30,28,25,11,24,10,32,35,0,1
41,15,40,34,44,32,21,24,39,14
22,33,46,32,23,27,49,40,20,42
30,49,38,21,44,29,11,15,25,17
38,8,5,17,1,3,40,11,26,13
37,36,35,7,3,23,31,17,4,11
45,31,22,17,39,28,44,16,47,23
44,41,1,38,34,12,28,15,29,30
25,1,33,23,37,29,21,16,31,10
46,17,48,36,29,2,9,26,7,25
32,10,26,7,28,23,19,11,13,18
38,0,13,10,37,22,3,32,23,9
40,37,34,48,45,49,19,43,13,44
13,3,39,42,6,46,23,40,30,21
3,2,22,24,7,20,35,45,40,47
29,21,25,22,31,5,20,41,10,44
31,39,42,27,20,6,22,47,17,8
34,31,41,0,12,18,25,47,44,48
25,30,28,31,21,40,42,24,11,17
35,16,8,41,46,29,1,5,27,45
28,22,8,4,48,23,9,15,18,13
13,45,29,48,36,40,49,35,0,37
40,41,49,11,3,12,38,20,43,45
24,30,28,36,0,2,32,9,8,35
8,19,47,40,26,48,33,44,42,2
46,37,0,35,36,28,42,17,39,44
37,47,2,49,22,0,18,40,45,38
34,2,41,18,12,9,0,39,46,14
11,4,0,24,5,3,27,21,33,22
45,8,26,2,48,4,34,6,27,29
24,46,47,19,18,12,11,13,3,23
42,48,34,7,35,46,3,36,37,29
45,6,3,41,17,16,33,13,49,9
31,18,33,11,9,5,38,40,39,26
20,2,45,34,33,40,42,44,31,41
16,48,30,20,26,4,18,0,11,7
27,46,44,42,22,23,18,36,10,9
16,2,33,20,7,47,37,39,22,29
25,29,11,35,5,32,13,6,34,16
2,39,8,31,35,3,12,25,33,28
15,48,36,34,22,38,32,43,27,47
31,28,45,13,19,16,27,17,42,37
33,6,35,38,18,37,12,49,39,3
16,49,10,36,30,28,15,34,1,18
22,9,43,15,13,16,12,17,18,4
21,8,14,22,9,4,6,34,37,12
5,22,6,10,47,8,4,15,13,12
35,34,23,19,10,47,43,48,9,29
41,35,21,1,3,47,20,30,2,44
18,11,31,38,27,8,4,20,43,41
10,9,23,33,12,6,40,35,49,8
35,16,46,37,9,8,3,44,42,26
6,46,7,47,25,2,27,36,24,39
24,29,17,39,40,48,37,16,12,25
46,39,42,11,17,26,44,5,47,34
33,17,31,47,45,1,16,48,15,22
1,38,17,26,21,27,31,35,44,45
29,30,32,34,17,31,42,4,10,21
43,27,39,1,28,6,30,2,9,8
7,16,9,26,22,44,34,31,6,13
30,6,9,34,27,0,41,13,45,17
48,15,34,13,43,22,8,45,14,36
38,23,1,7,36,3,15,24,28,39
26,34,9,22,35,0,27,6,17,12
20,40,12,34,25,46,19,9,43,29
16,38,8,9,19,15,37,10,27,3
29,32,23,17,5,18,7,14,30,21
17,8,40,0,33,30,26,19,27,24
21,40,28,2,15,33,32,14,29,36
38,31,37,19,39,3,41,35,10,13
28,31,48,41,3,37,19,36,8,23
14,37,49,0,16,19,13,29,28,5
30,49,10,31,4,17,2,35,40,44
47,49,28,30,15,25,20,24,6,2
2,46,29,27,36,37,49,19,31,17
5,10,8,13,0,47,33,19,12,27
47,37,36,33,5,7,45,35,48,13
20,14,10,0,17,41,5,42,25,33
49,19,45,48,1,22,31,35,15,4
39,31,25,34,30,7,2,12,6,40
21,23,1,33,19,16,44,22,39,38
9,35,26,1,41,12,38,24,48,7
6,9,36,8,44,48,1,43,28,46
31,4,37,25,9,12,34,3,29,46
11,31,25,38,15,7,2,34,21,17
37,40,19,15,18,49,32,39,20,33
38,11,40,4,3,33,19,47,36,6
23,46,25,28,18,21,13,15,24,44
27,6,19,28,38,10,20,2,15,40
39,15,28,24,33,2,48,38,44,10
41,16,4,22,24,26,39,33,28,15
34,44,45,37,25,47,27,17,32,48
35,5,44,14,26,49,34,3,22,4
41,10,35,39,30,33,48,29,49,45
46,20,47,49,7,42,9,14,6,48
27,11,13,0,23,38,39,5,3,19
24,13,37,47,48,6,11,31,35,7
46,29,16,41,4,19,45,5,2,47
34,24,39,14,12,41,20,22,18,19
41,36,18,17,8,2,9,32,42,11
8,29,48,40,5,32,17,35,36,20
41,22,36,39,10,23,46,45,15,11
1,6,12,20,22,23,42,11,24,7
8,39,5,2,40,32,44,31,38,30
2,33,42,15,48,3,12,34,14,21
4,32,27,48,29,25,16,23,0,45
4,39,29,41,3,48,27,9,21,35
25,45,34,21,6,23,32,3,9,33
33,11,31,9,34,14,20,43,44,29
4,11,47,19,9,7,3,20,24,23
12,40,4,44,47,28,34,9,30,17
1,29,24,16,46,37,31,36,11,35
45,12,41,13,46,5,29,25,1,10
40,49,34,23,42,33,8,39,46,38
16,15,32,42,24,48,26,13,20,47
5,21,34,35,31,32,44,27,40,13
17,48,36,22,11,10,14,29,33,43
47,11,43,2,6,26,22,40,8,13
15,7,23,19,5,3,18,48,46,45
14,5,48,0,32,35,46,23,7,30
15,12,39,35,24,30,46,28,10,29
32,38,19,2,28,1,43,20,30,0
38,5,29,15,49,23,40,30,11,4
10,12,34,22,32,4,26,7,47,48
15,30,45,43,0,39,2,48,11,32
45,44,10,18,13,15,39,12,16,4
0,19,8,34,11,43,3,37,33,1
28,48,37,46,1,11,8,44,13,17
46,43,44,20,32,15,39,5,47,37
10,31,1,34,11,30,36,21,19,14
3,1,8,42,36,32,19,2,46,6
38,44,24,42,10,28,17,37,35,48
5,40,20,28,16,46,49,0,32,24
49,1,45,2,38,17,41,11,27,3
39,45,16,41,21,19,25,3,26,34
28,33,3,12,17,23,40,13,36,18
5,42,13,10,23,29,11,37,2,4
32,31,7,45,42,29,8,44,40,19
42,31,33,25,7,49,39,17,6,27
29,33,9,31,17,34,23,15,26,25
0,43,11,20,48,18,31,5,45,3
38,20,3,16,7,46,32,36,45,34
1,28,24,46,22,40,23,25,13,45
17,11,0,18,2,24,25,48,29,5
14,7,31,41,46,29,13,6,8,5
49,12,40,30,10,18,48,1,0,2
47,19,16,31,22,15,10,18,17,9
28,2,22,6,35,27,5,29,12,30
46,17,36,44,0,16,4,43,33,21
8,16,0,17,49,20,9,28,4,18
1,41,24,38,27,6,18,14,34,22
39,32,47,0,43,36,38,26,18,25
10,32,45,33,22,48,38,36,19,31
18,26,36,30,28,2,29,6,45,23
20,39,23,33,42,1,5,2,15,48
41,4,18,12,39,30,0,32,48,42
34,17,41,33,44,8,19,48,23,45
21,48,31,8,43,47,32,16,24,28
0,4,8,45,7,9,37,28,34,6
48,5,16,32,24,27,38,21,25,43
12,9,47,5,40,2,21,43,10,11
33,19,28,17,47,4,35,40,46,3
13,32,2,36,42,3,43,29,4,38
1,16,42,25,27,12,8,39,31,10
44,41,23,49,22,0,48,2,19,25
37,23,39,15,28,9,21,41,22,29
45,3,37,23,44,17,25,9,48,4
11,44,39,31,3,33,32,2,7,38
41,11,7,16,37,13,21,4,14,35
6,27,31,26,41,13,24,11,36,37
4,6,22,23,47,49,14,2,10,38
30,25,15,1,12,19,22,27,26,44
20,29,12,34,18,25,5,48,23,36
15,12,38,24,30,33,28,27,29,49
40,27,7,6,28,43,44,12,17,24
12,38,6,24,0,1,8,27,7,46
30,49,20,2,39,16,8,10,18,29
29,39,24,43,10,25,6,48,14,35
14,39,17,9,37,18,4,43,46,36
32,35,24,41,22,31,10,6,25,27
7,11,32,47,38,1,18,45,31,49
5,48,40,39,38,36,35,27,37,9
14,2,39,4,35,12,24,36,33,23
17,0,4,2,42,43,32,12,19,16
8,0,11,35,41,6,15,49,2,44
33,2,43,19,40,38,7,4,10,17
33,47,15,1,40,22,12,49,4,26
6,14,19,43,1,8,32,41,18,9
14,7,40,0,10,34,13,11,48,31
5,17,32,6,24,49,1,25,13,35
35,39,0,8,1,34,19,40,25,10
33,7,21,24,6,29,20,34,39,49
47,13,33,24,17,10,1,40,48,11
41,40,14,46,0,37,44,9,11,48
21,4,22,43,35,29,46,36,1,13
2,5,20,36,16,29,23,18,44,46
25,35,46,41,15,7,47,45,19,21
46,32,40,33,3,31,17,13,36,37
36,9,2,26,12,6,27,17,15,34
21,49,13,45,46,35,24,23,37,38
39,14,15,0,20,5,47,11,24,13
45,28,18,14,24,36,3,1,8,30
44,6,3,42,31,30,39,14,49,15
43,48,13,19,12,47,10,30,15,32
28,3,35,25,16,40,13,24,48,32
16,22,35,15,44,7,27,5,4,11
10,49,43,15,6,42,9,45,46,12
22,27,3,23,44,2,40,9,33,43
49,43,32,27,17,31,1,7,19,3
10,32,47,24,27,42,3,19,49,38
29,7,19,43,2,42,32,0,1,35
47,32,48,38,31,27,36,0,29,4
44,18,29,38,42,23,36,25,9,40
29,7,16,37,24,21,18,31,36,25
5,2,26,8,35,12,34,30,20,15
20,9,29,38,18,15,39,23,19,8
43,38,35,15,39,11,45,1,41,2
17,21,12,34,24,49,15,16,13,35
17,48,12,1,32,45,33,36,23,25
2,24,36,13,6,47,40,3,46,20
34,13,15,17,3,4,0,7,16,27
9,14,8,47,11,15,24,18,7,38
34,49,19,3,4,48,0,40,6,11
5,35,48,11,13,43,31,36,26,3
24,23,10,47,20,28,18,36,7,27
16,11,25,17,27,40,29,33,0,5
33,36,31,29,21,27,2,11,42,1
24,43,19,32,46,26,49,13,18,2
12,2,23,30,28,4,31,10,19,49
15,7,24,21,8,17,20,10,23,46
26,1,25,33,40,45,38,41,4,16
23,14,11,38,17,24,26,25,7,30
36,46,2,49,19,13,45,47,31,29
44,36,0,18,19,41,35,20,10,47
2,43,21,6,32,45,11,18,20,10
13,15,34,27,11,21,37,45,8,0
37,8,12,7,5,47,0,33,2,29
18,39,21,5,40,20,10,47,42,13
12,26,10,35,23,36,0,44,3,15
5,47,31,8,27,0,26,37,48,49
30,24,36,26,16,27,29,21,35,41
47,23,40,37,26,10,45,15,17,18
40,37,1,22,2,35,19,25,47,3
16,24,40,15,41,13,28,7,32,20
28,29,25,17,23,1,22,27,45,46
34,4,12,29,39,8,32,3,45,21
24,27,20,47,32,45,31,12,33,44
17,16,41,32,20,49,29,6,42,47
18,5,48,16,27,12,46,32,24,13
17,0,42,25,12,18,11,21,38,45
20,44,39,5,9,12,47,10,48,4
4,30,20,25,11,49,48,0,15,14
49,22,23,37,0,21,26,29,19,39
13,40,49,31,43,17,23,44,22,2
41,23,13,10,45,17,35,34,39,43
9,29,7,24,22,32,16,35,1,47
34,25,9,49,20,40,17,5,13,41
27,11,14,40,21,25,38,29,42,9
42,19,41,17,47,7,8,49,14,38
48,5,35,40,10,25,26,43,33,20
41,13,8,3,35,32,6,44,23,40
30,0,33,49,5,19,18,36,21,31
8,25,36,43,45,9,5,39,12,14
34,40,6,27,25,9,22,12,31,1
45,11,6,38,37,21,36,0,19,44
27,35,12,0,15,41,36,18,34,1
9,34,37,24,20,27,8,29,36,33
23,4,27,6,38,25,43,41,46,0
21,38,31,36,41,25,29,27,7,3
47,48,43,2,37,15,26,31,41,1
44,32,39,22,31,33,43,5,27,0
6,46,43,11,25,37,30,7,20,9
48,3,26,7,24,49,4,5,18,41
23,20,47,46,38,41,39,49,25,26
8,1,10,47,46,12,16,38,34,6
13,8,14,33,36,18,12,10,28,0
13,4,31,40,14,9,36,23,10,11
23,1,10,19,36,7,22,32,3,49
30,0,41,38,28,31,27,9,29,16
29,33,9,17,34,1,44,42,2,31
2,11,49,39,27,26,37,42,22,38
19,27,41,39,49,46,37,10,28,11
8,12,30,40,23,4,33,16,38,25
42,15,36,10,47,17,39,0,6,31
6,31,17,12,8,34,1,39,11,20
39,30,8,46,1,15,40,5,29,34
13,15,39,46,18,11,34,49,22,36
5,30,7,20,44,27,24,40,35,13
29,35,5,16,28,12,13,6,0,46
22,48,2,1,18,35,6,30,37,41
11,43,22,33,32,8,26,23,10,12
27,17,3,47,42,21,40,38,5,37
6,44,3,35,14,41,9,13,0,12
0,48,20,18,19,12,2,33,14,23
29,36,19,23,24,17,12,48,35,9
14,10,9,3,23,17,48,49,35,29
10,18,4,31,48,30,40,7,13,37
0,14,47,23,15,41,44,28,16,31
17,5,47,30,41,2,28,48,14,23
